,Datetime,hour,day,month,year,Pressure(kPa,Wind_Speed(m/s),Temperature(°C),Radiation(W/m^2),Cloud_Coverage(%),Rain(mm/hour),Relative_Humidity(%),wind_lag1,wind_lag3,wind_lag24
61846,2026-01-20 22:00:00,22,20,1,2026,101.52000000000001,3.7,18.5,0.0,0,0.0,88.0,1.4,1.3,1.2
61847,2026-01-20 23:00:00,23,20,1,2026,101.47999999999999,4.7,18.5,0.0,0,0.0,87.0,3.7,1.8,2.2
61848,2026-01-21 00:00:00,0,21,1,2026,101.46000000000001,3.6,18.7,0.0,0,0.0,83.0,4.7,1.4,2.7
61849,2026-01-21 01:00:00,1,21,1,2026,101.42,1.5,18.5,0.0,0,0.0,84.0,3.6,3.7,2.9
61850,2026-01-21 02:00:00,2,21,1,2026,101.39,2.6,17.8,0.0,0,0.0,87.0,1.5,4.7,4.2
61851,2026-01-21 03:00:00,3,21,1,2026,101.37,5.0,17.3,0.0,0,0.0,89.0,2.6,3.6,5.2
61852,2026-01-21 04:00:00,4,21,1,2026,101.38,6.4,16.9,0.0,0,0.0,91.0,5.0,1.5,5.6
61853,2026-01-21 05:00:00,5,21,1,2026,101.45,7.4,17.1,0.0,0,0.0,91.0,6.4,2.6,5.4
61854,2026-01-21 06:00:00,6,21,1,2026,101.55,8.0,16.8,1.0,0,0.0,90.0,7.4,5.0,6.5
61855,2026-01-21 07:00:00,7,21,1,2026,101.66,11.7,18.4,75.0,0,0.0,82.0,8.0,6.4,9.6
61856,2026-01-21 08:00:00,8,21,1,2026,101.75,8.5,21.4,251.0,0,0.0,65.0,11.7,7.4,6.2
61857,2026-01-21 09:00:00,9,21,1,2026,101.78999999999999,10.2,24.7,436.0,0,0.0,48.0,8.5,8.0,6.1
61858,2026-01-21 10:00:00,10,21,1,2026,101.76,9.8,26.8,585.0,0,0.0,40.0,10.2,11.7,5.8
61859,2026-01-21 11:00:00,11,21,1,2026,101.67999999999999,11.7,27.8,676.0,0,0.0,37.0,9.8,8.5,5.4
61860,2026-01-21 12:00:00,12,21,1,2026,101.6,11.0,28.7,699.0,0,0.0,34.0,11.7,10.2,3.5
61861,2026-01-21 13:00:00,13,21,1,2026,101.49,10.9,29.3,650.0,0,0.0,31.0,11.0,9.8,5.1
61862,2026-01-21 14:00:00,14,21,1,2026,101.41,11.6,29.3,516.0,5,0.0,29.0,10.9,11.7,7.3
61863,2026-01-21 15:00:00,15,21,1,2026,101.37,10.3,29.0,364.0,2,0.0,30.0,11.6,11.0,9.8
61864,2026-01-21 16:00:00,16,21,1,2026,101.37,4.8,27.9,180.0,1,0.0,32.0,10.3,10.9,11.0
61865,2026-01-21 17:00:00,17,21,1,2026,101.4,2.4,24.0,30.0,0,0.0,44.0,4.8,11.6,6.3
61866,2026-01-21 18:00:00,18,21,1,2026,101.47,6.5,21.8,0.0,0,0.0,65.0,2.4,10.3,4.1
61867,2026-01-21 19:00:00,19,21,1,2026,101.53999999999999,2.6,20.6,0.0,0,0.0,73.0,6.5,4.8,1.3
61868,2026-01-21 20:00:00,20,21,1,2026,101.61,1.5,20.0,0.0,0,0.0,76.0,2.6,2.4,1.8
61869,2026-01-21 21:00:00,21,21,1,2026,101.64,4.7,19.1,0.0,0,0.0,74.0,1.5,6.5,1.4
61870,2026-01-21 22:00:00,22,21,1,2026,101.64,0.7,19.1,0.0,0,0.0,70.0,4.7,2.6,3.7
61871,2026-01-21 23:00:00,23,21,1,2026,101.63,0.7,19.0,0.0,0,0.0,71.0,0.7,1.5,4.7
61872,2026-01-22 00:00:00,0,22,1,2026,101.61,0.6,19.0,0.0,0,0.0,71.0,0.7,4.7,3.6
61873,2026-01-22 01:00:00,1,22,1,2026,101.57000000000001,1.8,18.3,0.0,0,0.0,71.0,0.6,0.7,1.5
61874,2026-01-22 02:00:00,2,22,1,2026,101.53999999999999,3.7,17.1,0.0,0,0.0,74.0,1.8,0.7,2.6
61875,2026-01-22 03:00:00,3,22,1,2026,101.57000000000001,10.1,16.9,0.0,0,0.0,75.0,3.7,0.6,5.0
61876,2026-01-22 04:00:00,4,22,1,2026,101.59,10.3,17.4,0.0,0,0.0,80.0,10.1,1.8,6.4
61877,2026-01-22 05:00:00,5,22,1,2026,101.64,12.0,17.1,0.0,0,0.0,83.0,10.3,3.7,7.4
61878,2026-01-22 06:00:00,6,22,1,2026,101.72,12.4,17.0,1.0,0,0.0,79.0,12.0,10.1,8.0
61879,2026-01-22 07:00:00,7,22,1,2026,101.82000000000001,12.5,18.4,76.0,0,0.0,71.0,12.4,10.3,11.7
61880,2026-01-22 08:00:00,8,22,1,2026,101.88,10.5,21.0,254.0,0,0.0,57.0,12.5,12.0,8.5
61881,2026-01-22 09:00:00,9,22,1,2026,101.91,11.8,23.9,442.0,0,0.0,44.0,10.5,12.4,10.2
61882,2026-01-22 10:00:00,10,22,1,2026,101.85,12.9,25.8,594.0,0,0.0,35.0,11.8,12.5,9.8
61883,2026-01-22 11:00:00,11,22,1,2026,101.78,12.4,26.8,688.0,0,0.0,33.0,12.9,10.5,11.7
61884,2026-01-22 12:00:00,12,22,1,2026,101.67,12.4,27.5,712.0,0,0.0,32.0,12.4,11.8,11.0
61885,2026-01-22 13:00:00,13,22,1,2026,101.58,13.8,27.7,664.0,0,0.0,31.0,12.4,12.9,10.9
61886,2026-01-22 14:00:00,14,22,1,2026,101.52000000000001,12.5,27.7,549.0,0,0.0,30.0,13.8,12.4,11.6
61887,2026-01-22 15:00:00,15,22,1,2026,101.47,12.7,27.5,383.0,0,0.0,30.0,12.5,12.4,10.3
61888,2026-01-22 16:00:00,16,22,1,2026,101.45,10.1,26.6,190.0,0,0.0,31.0,12.7,13.8,4.8
61889,2026-01-22 17:00:00,17,22,1,2026,101.51,7.5,23.8,32.0,0,0.0,39.0,10.1,12.5,2.4
61890,2026-01-22 18:00:00,18,22,1,2026,101.53999999999999,6.8,21.7,0.0,0,0.0,49.0,7.5,12.7,6.5
61891,2026-01-22 19:00:00,19,22,1,2026,101.61,6.1,19.8,0.0,0,0.0,59.0,6.8,10.1,2.6
61892,2026-01-22 20:00:00,20,22,1,2026,101.66,6.6,19.0,0.0,0,0.0,58.0,6.1,7.5,1.5
61893,2026-01-22 21:00:00,21,22,1,2026,101.7,7.0,18.1,0.0,0,0.0,58.0,6.6,6.8,4.7
61894,2026-01-22 22:00:00,22,22,1,2026,101.72,7.5,17.3,0.0,0,0.0,61.0,7.0,6.1,0.7
61895,2026-01-22 23:00:00,23,22,1,2026,101.72999999999999,7.9,16.7,0.0,0,0.0,65.0,7.5,6.6,0.7
61896,2026-01-23 00:00:00,0,23,1,2026,101.7,7.0,16.2,0.0,0,0.0,68.0,7.9,7.0,0.6
61897,2026-01-23 01:00:00,1,23,1,2026,101.67,6.4,15.4,0.0,0,0.0,75.0,7.0,7.5,1.8
61898,2026-01-23 02:00:00,2,23,1,2026,101.64,5.6,15.0,0.0,0,0.0,81.0,6.4,7.9,3.7
61899,2026-01-23 03:00:00,3,23,1,2026,101.64,6.3,14.4,0.0,0,0.0,87.0,5.6,7.0,10.1
61900,2026-01-23 04:00:00,4,23,1,2026,101.66,4.8,14.0,0.0,0,0.0,87.0,6.3,6.4,10.3
61901,2026-01-23 05:00:00,5,23,1,2026,101.75,5.8,13.7,0.0,0,0.0,87.0,4.8,5.6,12.0
61902,2026-01-23 06:00:00,6,23,1,2026,101.83,5.4,14.4,1.0,0,0.0,87.0,5.8,6.3,12.4
61903,2026-01-23 07:00:00,7,23,1,2026,101.92999999999999,6.7,17.3,80.0,0,0.0,78.0,5.4,4.8,12.5
61904,2026-01-23 08:00:00,8,23,1,2026,102.02000000000001,4.3,20.3,262.0,0,0.0,63.0,6.7,5.8,10.5
61905,2026-01-23 09:00:00,9,23,1,2026,102.06,4.2,23.1,453.0,0,0.0,49.0,4.3,5.4,11.8
61906,2026-01-23 10:00:00,10,23,1,2026,102.01,4.2,24.9,605.0,0,0.0,42.0,4.2,6.7,12.9
61907,2026-01-23 11:00:00,11,23,1,2026,101.92,8.2,25.9,699.0,0,0.0,37.0,4.2,4.3,12.4
61908,2026-01-23 12:00:00,12,23,1,2026,101.83,10.5,26.8,724.0,0,0.0,32.0,8.2,4.2,12.4
61909,2026-01-23 13:00:00,13,23,1,2026,101.75,11.2,27.2,676.0,0,0.0,30.0,10.5,4.2,13.8
61910,2026-01-23 14:00:00,14,23,1,2026,101.67,10.2,27.4,560.0,0,0.0,30.0,11.2,8.2,12.5
61911,2026-01-23 15:00:00,15,23,1,2026,101.62,8.5,26.8,392.0,0,0.0,31.0,10.2,10.5,12.7
61912,2026-01-23 16:00:00,16,23,1,2026,101.64,5.2,25.5,195.0,0,0.0,35.0,8.5,11.2,10.1
61913,2026-01-23 17:00:00,17,23,1,2026,101.64,5.1,21.5,34.0,0,0.0,53.0,5.2,10.2,7.5
61914,2026-01-23 18:00:00,18,23,1,2026,101.7,5.0,19.8,0.0,0,0.0,68.0,5.1,8.5,6.8
61915,2026-01-23 19:00:00,19,23,1,2026,101.76,3.2,18.7,0.0,0,0.0,77.0,5.0,5.2,6.1
61916,2026-01-23 20:00:00,20,23,1,2026,101.81,2.1,18.0,0.0,0,0.0,82.0,3.2,5.1,6.6
61917,2026-01-23 21:00:00,21,23,1,2026,101.82000000000001,5.6,16.7,0.0,0,0.0,79.0,2.1,5.0,7.0
61918,2026-01-23 22:00:00,22,23,1,2026,101.87,4.0,16.2,0.0,0,0.0,72.0,5.6,3.2,7.5
61919,2026-01-23 23:00:00,23,23,1,2026,101.86,2.6,16.1,0.0,0,0.0,70.0,4.0,2.1,7.9
61920,2026-01-24 00:00:00,0,24,1,2026,101.83,4.1,15.3,0.0,0,0.0,72.0,2.6,5.6,7.0
61921,2026-01-24 01:00:00,1,24,1,2026,101.81,4.5,14.6,0.0,0,0.0,75.0,4.1,4.0,6.4
61922,2026-01-24 02:00:00,2,24,1,2026,101.78999999999999,3.0,14.5,0.0,0,0.0,76.0,4.5,2.6,5.6
61923,2026-01-24 03:00:00,3,24,1,2026,101.78999999999999,1.1,14.6,0.0,0,0.0,76.0,3.0,4.1,6.3
61924,2026-01-24 04:00:00,4,24,1,2026,101.81,1.5,14.5,0.0,0,0.0,76.0,1.1,4.5,4.8
61925,2026-01-24 05:00:00,5,24,1,2026,101.84,2.9,14.5,0.0,0,0.0,78.0,1.5,3.0,5.8
61926,2026-01-24 06:00:00,6,24,1,2026,101.91,4.0,15.2,1.0,0,0.0,78.0,2.9,1.1,5.4
61927,2026-01-24 07:00:00,7,24,1,2026,101.99,7.2,18.1,80.0,0,0.0,72.0,4.0,1.5,6.7
61928,2026-01-24 08:00:00,8,24,1,2026,102.03999999999999,6.0,20.8,265.0,0,0.0,62.0,7.2,2.9,4.3
61929,2026-01-24 09:00:00,9,24,1,2026,102.07000000000001,7.8,23.4,456.0,0,0.0,47.0,6.0,4.0,4.2
61930,2026-01-24 10:00:00,10,24,1,2026,102.03999999999999,9.4,25.2,608.0,0,0.0,40.0,7.8,7.2,4.2
61931,2026-01-24 11:00:00,11,24,1,2026,101.94,11.9,26.2,701.0,0,0.0,35.0,9.4,6.0,8.2
61932,2026-01-24 12:00:00,12,24,1,2026,101.81,11.6,27.2,725.0,0,0.0,31.0,11.9,7.8,10.5
61933,2026-01-24 13:00:00,13,24,1,2026,101.7,10.7,27.7,679.0,0,0.0,31.0,11.6,9.4,11.2
61934,2026-01-24 14:00:00,14,24,1,2026,101.59,10.2,27.9,563.0,0,0.0,30.0,10.7,11.9,10.2
61935,2026-01-24 15:00:00,15,24,1,2026,101.53,9.0,27.2,392.0,0,0.0,31.0,10.2,11.6,8.5
61936,2026-01-24 16:00:00,16,24,1,2026,101.53999999999999,9.9,24.9,196.0,0,0.0,42.0,9.0,10.7,5.2
61937,2026-01-24 17:00:00,17,24,1,2026,101.55,8.0,21.5,35.0,0,0.0,69.0,9.9,10.2,5.1
61938,2026-01-24 18:00:00,18,24,1,2026,101.62,6.4,20.5,0.0,0,0.0,76.0,8.0,9.0,5.0
61939,2026-01-24 19:00:00,19,24,1,2026,101.7,4.0,19.6,0.0,0,0.0,79.0,6.4,9.9,3.2
61940,2026-01-24 20:00:00,20,24,1,2026,101.72999999999999,1.2,19.6,0.0,0,0.0,76.0,4.0,8.0,2.1
61941,2026-01-24 21:00:00,21,24,1,2026,101.72999999999999,3.0,18.3,0.0,0,0.0,83.0,1.2,6.4,5.6
61942,2026-01-24 22:00:00,22,24,1,2026,101.72,2.7,17.5,0.0,0,0.0,86.0,3.0,4.0,4.0
61943,2026-01-24 23:00:00,23,24,1,2026,101.67999999999999,1.5,17.7,0.0,0,0.0,88.0,2.7,1.2,2.6
61944,2026-01-25 00:00:00,0,25,1,2026,101.63,0.8,17.5,0.0,0,0.0,87.0,1.5,3.0,4.1
61945,2026-01-25 01:00:00,1,25,1,2026,101.6,0.9,17.3,0.0,0,0.0,87.0,0.8,2.7,4.5
61946,2026-01-25 02:00:00,2,25,1,2026,101.59,4.2,16.9,0.0,0,0.0,89.0,0.9,1.5,3.0
61947,2026-01-25 03:00:00,3,25,1,2026,101.56,5.7,16.8,0.0,0,0.0,92.0,4.2,0.8,1.1
61948,2026-01-25 04:00:00,4,25,1,2026,101.53999999999999,5.4,16.7,0.0,0,0.0,92.0,5.7,0.9,1.5
61949,2026-01-25 05:00:00,5,25,1,2026,101.6,5.3,16.7,0.0,0,0.0,94.0,5.4,4.2,2.9
61950,2026-01-25 06:00:00,6,25,1,2026,101.66,4.7,16.5,1.0,0,0.0,93.0,5.3,5.7,4.0
61951,2026-01-25 07:00:00,7,25,1,2026,101.72999999999999,6.7,18.6,77.0,0,0.0,88.0,4.7,5.4,7.2
61952,2026-01-25 08:00:00,8,25,1,2026,101.8,4.0,21.0,256.0,0,0.0,75.0,6.7,5.3,6.0
61953,2026-01-25 09:00:00,9,25,1,2026,101.85,3.6,23.7,443.0,0,0.0,59.0,4.0,4.7,7.8
61954,2026-01-25 10:00:00,10,25,1,2026,101.8,5.6,25.5,594.0,0,0.0,51.0,3.6,6.7,9.4
61955,2026-01-25 11:00:00,11,25,1,2026,101.74,9.7,26.2,688.0,0,0.0,47.0,5.6,4.0,11.9
61956,2026-01-25 12:00:00,12,25,1,2026,101.62,12.8,27.5,712.0,0,0.0,39.0,9.7,3.6,11.6
61957,2026-01-25 13:00:00,13,25,1,2026,101.52000000000001,14.9,28.5,666.0,0,0.0,33.0,12.8,5.6,10.7
61958,2026-01-25 14:00:00,14,25,1,2026,101.47,13.8,28.8,553.0,0,0.0,31.0,14.9,9.7,10.2
61959,2026-01-25 15:00:00,15,25,1,2026,101.44,12.5,28.5,385.0,0,0.0,29.0,13.8,12.8,9.0
61960,2026-01-25 16:00:00,16,25,1,2026,101.46000000000001,11.3,27.3,193.0,0,0.0,32.0,12.5,14.9,9.9
61961,2026-01-25 17:00:00,17,25,1,2026,101.5,6.5,23.6,35.0,0,0.0,45.0,11.3,13.8,8.0
61962,2026-01-25 18:00:00,18,25,1,2026,101.55,7.6,22.4,0.0,0,0.0,44.0,6.5,12.5,6.4
61963,2026-01-25 19:00:00,19,25,1,2026,101.63,8.7,21.9,0.0,0,0.0,45.0,7.6,11.3,4.0
61964,2026-01-25 20:00:00,20,25,1,2026,101.69,8.7,21.3,0.0,0,0.0,51.0,8.7,6.5,1.2
61965,2026-01-25 21:00:00,21,25,1,2026,101.72999999999999,7.4,19.9,0.0,0,0.0,57.0,8.7,7.6,3.0
61966,2026-01-25 22:00:00,22,25,1,2026,101.74,7.2,18.9,0.0,0,0.0,62.0,7.4,8.7,2.7
61967,2026-01-25 23:00:00,23,25,1,2026,101.7,6.9,18.5,0.0,0,0.0,64.0,7.2,8.7,1.5
61968,2026-01-26 00:00:00,0,26,1,2026,101.67,7.0,17.9,0.0,0,0.0,65.0,6.9,7.4,0.8
61969,2026-01-26 01:00:00,1,26,1,2026,101.63,6.9,17.4,0.0,0,0.0,68.0,7.0,7.2,0.9
61970,2026-01-26 02:00:00,2,26,1,2026,101.62,7.2,16.8,0.0,0,0.0,72.0,6.9,6.9,4.2
61971,2026-01-26 03:00:00,3,26,1,2026,101.63,6.6,16.2,0.0,0,0.0,75.0,7.2,7.0,5.7
61972,2026-01-26 04:00:00,4,26,1,2026,101.66,6.2,16.0,0.0,0,0.0,76.0,6.6,6.9,5.4
61973,2026-01-26 05:00:00,5,26,1,2026,101.75,5.9,16.0,0.0,0,0.0,77.0,6.2,7.2,5.3
61974,2026-01-26 06:00:00,6,26,1,2026,101.84,4.9,16.6,1.0,0,0.0,79.0,5.9,6.6,4.7
61975,2026-01-26 07:00:00,7,26,1,2026,101.92,8.1,19.2,78.0,0,0.0,72.0,4.9,6.2,6.7
61976,2026-01-26 08:00:00,8,26,1,2026,102.02000000000001,8.5,21.8,257.0,0,0.0,61.0,8.1,5.9,4.0
61977,2026-01-26 09:00:00,9,26,1,2026,102.03999999999999,10.2,24.4,444.0,0,0.0,47.0,8.5,4.9,3.6
61978,2026-01-26 10:00:00,10,26,1,2026,101.97,10.8,26.4,596.0,0,0.0,39.0,10.2,8.1,5.6
61979,2026-01-26 11:00:00,11,26,1,2026,101.9,11.0,27.5,690.0,0,0.0,36.0,10.8,8.5,9.7
61980,2026-01-26 12:00:00,12,26,1,2026,101.78,11.8,28.4,714.0,0,0.0,32.0,11.0,10.2,12.8
61981,2026-01-26 13:00:00,13,26,1,2026,101.67999999999999,12.4,28.9,667.0,0,0.0,31.0,11.8,10.8,14.9
61982,2026-01-26 14:00:00,14,26,1,2026,101.62,14.5,29.1,554.0,0,0.0,32.0,12.4,11.0,13.8
61983,2026-01-26 15:00:00,15,26,1,2026,101.57000000000001,15.2,29.0,387.0,0,0.0,32.0,14.5,11.8,12.5
61984,2026-01-26 16:00:00,16,26,1,2026,101.6,13.8,27.7,194.0,0,0.0,35.0,15.2,12.4,11.3
61985,2026-01-26 17:00:00,17,26,1,2026,101.67,8.4,24.3,36.0,4,0.0,48.0,13.8,14.5,6.5
61986,2026-01-26 18:00:00,18,26,1,2026,101.78999999999999,6.4,22.5,0.0,0,0.0,57.0,8.4,15.2,7.6
61987,2026-01-26 19:00:00,19,26,1,2026,101.83,7.8,22.2,0.0,0,0.0,56.0,6.4,13.8,8.7
61988,2026-01-26 20:00:00,20,26,1,2026,101.88,7.0,21.5,0.0,0,0.0,58.0,7.8,8.4,8.7
61989,2026-01-26 21:00:00,21,26,1,2026,101.9,8.5,20.5,0.0,0,0.0,63.0,7.0,6.4,7.4
61990,2026-01-26 22:00:00,22,26,1,2026,101.87,8.0,19.8,0.0,0,0.0,65.0,8.5,7.8,7.2
61991,2026-01-26 23:00:00,23,26,1,2026,101.84,8.3,19.4,0.0,0,0.0,68.0,8.0,7.0,6.9
61992,2026-01-27 00:00:00,0,27,1,2026,101.8,7.8,18.6,0.0,0,0.0,72.0,8.3,8.5,7.0
61993,2026-01-27 01:00:00,1,27,1,2026,101.78,6.6,17.8,0.0,0,0.0,76.0,7.8,8.0,6.9
61994,2026-01-27 02:00:00,2,27,1,2026,101.77000000000001,6.4,17.2,0.0,0,0.0,79.0,6.6,8.3,7.2
61995,2026-01-27 03:00:00,3,27,1,2026,101.77000000000001,6.8,16.9,0.0,0,0.0,81.0,6.4,7.8,6.6
61996,2026-01-27 04:00:00,4,27,1,2026,101.8,6.6,16.6,0.0,0,0.0,84.0,6.8,6.6,6.2
61997,2026-01-27 05:00:00,5,27,1,2026,101.82000000000001,7.9,16.6,0.0,0,0.0,83.0,6.6,6.4,5.9
61998,2026-01-27 06:00:00,6,27,1,2026,101.92,9.1,17.1,1.0,0,0.0,81.0,7.9,6.8,4.9
61999,2026-01-27 07:00:00,7,27,1,2026,102.01,9.8,19.0,79.0,0,0.0,73.0,9.1,6.6,8.1
62000,2026-01-27 08:00:00,8,27,1,2026,102.09,8.8,21.7,261.0,0,0.0,60.0,9.8,7.9,8.5
62001,2026-01-27 09:00:00,9,27,1,2026,102.11,10.1,24.1,451.0,0,0.0,49.0,8.8,9.1,10.2
62002,2026-01-27 10:00:00,10,27,1,2026,102.05,10.3,25.7,603.0,0,0.0,44.0,10.1,9.8,10.8
62003,2026-01-27 11:00:00,11,27,1,2026,101.96000000000001,13.8,26.8,697.0,0,0.0,41.0,10.3,8.8,11.0
62004,2026-01-27 12:00:00,12,27,1,2026,101.86,14.0,27.3,723.0,0,0.0,40.0,13.8,10.1,11.8
62005,2026-01-27 13:00:00,13,27,1,2026,101.72,13.9,27.9,676.0,0,0.0,39.0,14.0,10.3,12.4
62006,2026-01-27 14:00:00,14,27,1,2026,101.65,13.3,28.2,562.0,0,0.0,38.0,13.9,13.8,14.5
62007,2026-01-27 15:00:00,15,27,1,2026,101.61,13.0,27.4,394.0,0,0.0,40.0,13.3,14.0,15.2
62008,2026-01-27 16:00:00,16,27,1,2026,101.62,11.5,25.4,200.0,0,0.0,48.0,13.0,13.9,13.8
62009,2026-01-27 17:00:00,17,27,1,2026,101.63,6.3,22.4,38.0,0,0.0,60.0,11.5,13.3,8.4
62010,2026-01-27 18:00:00,18,27,1,2026,101.69,4.6,21.2,0.0,0,0.0,67.0,6.3,13.0,6.4
62011,2026-01-27 19:00:00,19,27,1,2026,101.72999999999999,7.6,21.2,0.0,0,0.0,62.0,4.6,11.5,7.8
62012,2026-01-27 20:00:00,20,27,1,2026,101.77000000000001,9.0,21.1,0.0,0,0.0,61.0,7.6,6.3,7.0
62013,2026-01-27 21:00:00,21,27,1,2026,101.78,7.6,19.9,0.0,0,0.0,67.0,9.0,4.6,8.5
62014,2026-01-27 22:00:00,22,27,1,2026,101.76,9.3,19.0,0.0,0,0.0,71.0,7.6,7.6,8.0
62015,2026-01-27 23:00:00,23,27,1,2026,101.74,10.2,18.2,0.0,2,0.0,76.0,9.3,9.0,8.3
62016,2026-01-28 00:00:00,0,28,1,2026,101.67,9.1,17.8,0.0,2,0.0,78.0,10.2,7.6,7.8
62017,2026-01-28 01:00:00,1,28,1,2026,101.64,7.8,17.4,0.0,2,0.0,80.0,9.1,9.3,6.6
62018,2026-01-28 02:00:00,2,28,1,2026,101.62,7.4,16.8,0.0,0,0.0,82.0,7.8,10.2,6.4
62019,2026-01-28 03:00:00,3,28,1,2026,101.61,6.7,16.2,0.0,3,0.0,84.0,7.4,9.1,6.8
62020,2026-01-28 04:00:00,4,28,1,2026,101.62,5.7,15.5,0.0,2,0.0,86.0,6.7,7.8,6.6
62021,2026-01-28 05:00:00,5,28,1,2026,101.64,3.6,15.7,0.0,0,0.0,84.0,5.7,7.4,7.9
62022,2026-01-28 06:00:00,6,28,1,2026,101.69,4.7,15.5,1.0,0,0.0,85.0,3.6,6.7,9.1
62023,2026-01-28 07:00:00,7,28,1,2026,101.81,7.8,18.4,82.0,0,0.0,71.0,4.7,5.7,9.8
62024,2026-01-28 08:00:00,8,28,1,2026,101.88,6.2,21.5,268.0,0,0.0,60.0,7.8,3.6,8.8
62025,2026-01-28 09:00:00,9,28,1,2026,101.92999999999999,7.0,24.1,460.0,0,0.0,50.0,6.2,4.7,10.1
62026,2026-01-28 10:00:00,10,28,1,2026,101.88,6.7,26.0,614.0,0,0.0,41.0,7.0,7.8,10.3
62027,2026-01-28 11:00:00,11,28,1,2026,101.76,8.4,27.2,708.0,0,0.0,37.0,6.7,6.2,13.8
62028,2026-01-28 12:00:00,12,28,1,2026,101.66,9.6,28.3,733.0,0,0.0,34.0,8.4,7.0,14.0
62029,2026-01-28 13:00:00,13,28,1,2026,101.53999999999999,11.8,28.8,684.0,0,0.0,32.0,9.6,6.7,13.9
62030,2026-01-28 14:00:00,14,28,1,2026,101.47,13.7,29.2,569.0,0,0.0,32.0,11.8,8.4,13.3
62031,2026-01-28 15:00:00,15,28,1,2026,101.42999999999999,14.0,28.8,399.0,0,0.0,33.0,13.7,9.6,13.0
62032,2026-01-28 16:00:00,16,28,1,2026,101.45,11.7,27.0,203.0,0,0.0,39.0,14.0,11.8,11.5
62033,2026-01-28 17:00:00,17,28,1,2026,101.47999999999999,9.6,23.7,39.0,0,0.0,51.0,11.7,13.7,6.3
62034,2026-01-28 18:00:00,18,28,1,2026,101.53,7.6,22.0,0.0,0,0.0,58.0,9.6,14.0,4.6
62035,2026-01-28 19:00:00,19,28,1,2026,101.58,6.2,20.6,0.0,0,0.0,66.0,7.6,11.7,7.6
62036,2026-01-28 20:00:00,20,28,1,2026,101.64,4.7,19.7,0.0,0,0.0,72.0,6.2,9.6,9.0
62037,2026-01-28 21:00:00,21,28,1,2026,101.66,3.8,19.1,0.0,0,0.0,74.0,4.7,7.6,7.6
62038,2026-01-28 22:00:00,22,28,1,2026,101.64,4.7,18.4,0.0,0,0.0,76.0,3.8,6.2,9.3
62039,2026-01-28 23:00:00,23,28,1,2026,101.6,2.6,18.3,0.0,0,0.0,78.0,4.7,4.7,10.2
62040,2026-01-29 00:00:00,0,29,1,2026,101.56,2.1,18.1,0.0,0,0.0,82.0,2.6,3.8,9.1
62041,2026-01-29 01:00:00,1,29,1,2026,101.51,1.5,17.9,0.0,0,0.0,86.0,2.1,4.7,7.8
62042,2026-01-29 02:00:00,2,29,1,2026,101.45,1.4,17.8,0.0,0,0.0,88.0,1.5,2.6,7.4
62043,2026-01-29 03:00:00,3,29,1,2026,101.42999999999999,1.4,17.8,0.0,0,0.0,90.0,1.4,2.1,6.7
62044,2026-01-29 04:00:00,4,29,1,2026,101.45,1.1,17.7,0.0,0,0.0,90.0,1.4,1.5,5.7
62045,2026-01-29 05:00:00,5,29,1,2026,101.5,4.3,17.2,0.0,0,0.0,85.0,1.1,1.4,3.6
62046,2026-01-29 06:00:00,6,29,1,2026,101.58,5.4,17.0,1.0,0,0.0,88.0,4.3,1.4,4.7
62047,2026-01-29 07:00:00,7,29,1,2026,101.69,7.5,19.5,82.0,0,0.0,77.0,5.4,1.1,7.8
62048,2026-01-29 08:00:00,8,29,1,2026,101.78999999999999,4.4,23.0,266.0,0,0.0,59.0,7.5,4.3,6.2
62049,2026-01-29 09:00:00,9,29,1,2026,101.83,2.9,25.6,453.0,0,0.0,47.0,4.4,5.4,7.0
62050,2026-01-29 10:00:00,10,29,1,2026,101.8,3.8,27.3,604.0,0,0.0,43.0,2.9,7.5,6.7
62051,2026-01-29 11:00:00,11,29,1,2026,101.72999999999999,12.5,28.0,695.0,0,0.0,42.0,3.8,4.4,8.4
62052,2026-01-29 12:00:00,12,29,1,2026,101.62,14.5,28.9,719.0,0,0.0,37.0,12.5,2.9,9.6
62053,2026-01-29 13:00:00,13,29,1,2026,101.49,16.0,29.6,673.0,0,0.0,35.0,14.5,3.8,11.8
62054,2026-01-29 14:00:00,14,29,1,2026,101.42999999999999,16.2,30.1,560.0,0,0.0,34.0,16.0,12.5,13.7
62055,2026-01-29 15:00:00,15,29,1,2026,101.4,15.3,29.7,391.0,3,0.0,34.0,16.2,14.5,14.0
62056,2026-01-29 16:00:00,16,29,1,2026,101.42999999999999,13.0,28.5,199.0,1,0.0,35.0,15.3,16.0,11.7
62057,2026-01-29 17:00:00,17,29,1,2026,101.47,10.9,26.2,40.0,0,0.0,42.0,13.0,16.2,9.6
62058,2026-01-29 18:00:00,18,29,1,2026,101.55,13.1,25.1,0.0,0,0.0,46.0,10.9,15.3,7.6
62059,2026-01-29 19:00:00,19,29,1,2026,101.67,10.3,23.8,0.0,0,0.0,50.0,13.1,13.0,6.2
62060,2026-01-29 20:00:00,20,29,1,2026,101.75,8.1,22.0,0.0,0,0.0,61.0,10.3,10.9,4.7
62061,2026-01-29 21:00:00,21,29,1,2026,101.76,5.9,20.6,0.0,0,0.0,73.0,8.1,13.1,3.8
62062,2026-01-29 22:00:00,22,29,1,2026,101.75,6.3,20.0,0.0,0,0.0,77.0,5.9,10.3,4.7
